date,vehicle,weight
2018-04-12,13,2.2
2018-04-12,14,4.22
2018-04-12,14,4.14
2018-04-12,15,5.04
2018-04-12,15,3.88
2018-04-13,14,7.36
2018-04-13,15,6.4
2018-04-13,15,1.94
2018-04-13,15,6.94
2018-04-13,15,4.18
2018-04-16,14,6.12
2018-04-16,14,4.66
2018-04-16,15,5.2
2018-04-16,15,5.06
2018-04-16,13,7.95
2018-04-17,14,7.78
2018-04-17,14,3.2
2018-04-17,15,4.5
2018-04-17,15,4.38
2018-04-17,13,6.92
2018-04-17,13,3.96
2018-04-18,14,5.48
2018-04-18,15,4.02
2018-04-19,15,4.92
2018-04-19,15,1.62
2018-04-19,14,4.66
2018-04-19,14,4.2
2018-04-19,13,5.98
2018-04-19,13,1.82
2018-04-20,15,5.04
2018-04-20,15,1.88
2018-04-20,14,5.56
2018-04-20,14,1.72
2018-04-20,13,5
2018-04-20,13,3.79
2018-04-23,13,4.88
2018-04-23,13,3.96
2018-04-23,15,5.24
2018-04-23,15,4.58
2018-04-23,14,8.1
2018-04-24,13,6.99
2018-04-24,15,6.32
2018-04-24,15,4.42
2018-04-24,14,5.9
2018-04-24,14,7.42
2018-04-25,13,7
2018-04-25,13,1.48
2018-04-25,15,7.98
2018-04-25,15,4.72
2018-04-25,14,5.26
2018-04-26,13,6.2
2018-04-26,13,2.68
2018-04-26,15,4.78
2018-04-26,15,3.68
2018-04-26,14,5.62
2018-04-26,14,4.16
2018-04-27,13,0.38
2018-04-27,13,5.4
2018-04-27,14,6.34
2018-04-27,15,7.16
2018-04-27,15,4.58
2018-04-30,14,9.04
2018-04-30,14,8.36
2018-04-30,14,2.44
2018-04-30,15,7.12
2018-04-30,13,8.42
2018-04-30,15,8.1
2018-05-01,11,2.82
2018-05-01,15,8.52
2018-05-01,13,7.78
2018-05-01,15,5.6
2018-05-01,13,3.08
2018-05-01,13,3.6
2018-05-01,14,8.1
2018-05-01,14,5.02
2018-05-02,15,3.9
2018-05-02,13,4.48
2018-05-02,15,5.05
2018-05-02,14,6.54
2018-05-03,13,4.1
2018-05-03,13,4.2
2018-05-03,14,7.42
2018-05-03,14,4.6
2018-05-03,15,6.98
2018-05-04,15,8.7
2018-05-04,13,4.96
2018-05-04,13,5.84
2018-05-04,14,7.34
2018-05-04,14,1.64
2018-05-07,14,8.22
2018-05-07,13,7.84
2018-05-08,15,6.75
2018-05-08,15,3.3
2018-05-08,4,5.2
2018-05-08,14,8.04
2018-05-08,14,4.9
2018-05-09,20,1.02
2018-05-09,,7.3
2018-05-09,15,7.05
2018-05-09,14,6.18
2018-05-10,15,6.45
2018-05-10,13,5.98
2018-05-10,13,2.32
2018-05-10,14,5.76
2018-05-10,14,3.54
2018-05-11,14,4.98
2018-05-11,15,7.4
2018-05-11,15,0.82
2018-05-11,13,4.2
2018-05-11,13,3.98
2018-05-14,13,7.24
2018-05-14,15,4.88
2018-05-14,15,3.84
2018-05-14,14,5.1
2018-05-14,14,4.48
2018-05-15,15,4.7
2018-05-15,15,2.26
2018-05-15,13,6.98
2018-05-15,13,2.6
2018-05-15,14,7.9
2018-05-15,14,2.8
2018-05-16,15,5.2
2018-05-16,13,6.98
2018-05-16,14,2.42
2018-05-17,15,4.64
2018-05-17,15,1.16
2018-05-17,13,4.98
2018-05-17,13,1.28
2018-05-17,14,4.9
2018-05-17,14,2.92
2018-05-18,13,1.4
2018-05-18,11,2.1
2018-05-18,13,4.16
2018-05-18,16,2
2018-05-18,25,2.85
2018-05-18,14,2.14
2018-05-21,14,4.94
2018-05-21,15,2.94
2018-05-21,13,3.38
2018-05-21,15,2.48
2018-05-22,15,8.86
2018-05-22,13,9.3
2018-05-22,13,3.34
2018-05-22,15,2.28
2018-05-23,13,7.98
2018-05-23,13,2.28
2018-05-24,14,7.5
2018-05-24,13,2.98
2018-05-24,13,2.1
2018-05-24,15,2.9
2018-05-24,15,1.66
2018-05-25,15,8.12
2018-05-25,15,1.84
2018-05-28,13,6.48
2018-05-28,13,2.02
2018-05-28,14,8.6
2018-05-28,14,5.72
2018-05-28,15,7.3
2018-05-28,15,7.42
2018-05-29,14,8.54
2018-05-29,14,5.64
2018-05-29,13,9.02
2018-05-29,13,4.25
2018-05-29,15,5.88
2018-05-29,15,4.96
2018-05-30,13,7.9
2018-05-30,14,8.3
2018-05-30,15,4.68
2018-05-31,1,0.5
2018-05-31,15,7.42
2018-05-31,,4.44
2018-05-31,14,3.32
2018-05-31,13,7.44
2018-05-31,13,1.38
2018-06-01,14,5.56
2018-06-01,14,3.86
2018-06-01,15,4.98
2018-06-01,15,2.42
2018-06-04,,6.24
2018-06-04,,4.58
2018-06-04,14,7.7
2018-06-05,14,9.48
2018-06-05,14,4.62
2018-06-05,,7.62
2018-06-05,,6.36
2018-06-06,14,7.18
2018-06-06,,9.94
2018-06-06,,6.12
2018-06-07,14,7.16
2018-06-07,,8.2
2018-06-07,,3.6
2018-06-08,14,10.18
2018-06-08,,8.46
2018-06-08,,4.26
2018-06-11,14,7.3
2018-06-11,17,3.04
2018-06-11,,7.66
2018-06-11,,8.24
2018-06-12,13,8.88
2018-06-12,13,3.34
2018-06-12,14,8.8
2018-06-12,14,6.3
2018-06-12,,7.02
2018-06-12,,4.12
2018-06-13,14,7.38
2018-06-13,13,5.76
2018-06-13,,6.08
2018-06-14,17,3.48
2018-06-14,13,9.48
2018-06-14,13,2.88
2018-06-14,,7.9
2018-06-14,,2.22
2018-06-15,14,5.28
2018-06-15,14,3.22
2018-06-15,13,4.76
2018-06-15,13,3.43
2018-06-15,,3.82
2018-06-15,,2.38
2018-06-18,15,6.34
2018-06-18,13,3.96
2018-06-18,13,3.76
2018-06-18,14,5.9
2018-06-19,8,2.78
2018-06-19,,7.86
2018-06-19,,2.5
2018-06-19,14,1.82
2018-06-19,14,8.64
2018-06-20,14,4.8
2018-06-20,13,3.22
2018-06-20,13,2.86
2018-06-20,,5.56
2018-06-20,,3.22
2018-06-21,,5.48
2018-06-21,13,5.74
2018-06-21,13,4.78
2018-06-21,14,1.46
2018-06-21,,2.78
2018-06-21,17,1.78
2018-06-22,,6.56
2018-06-22,13,4.42
2018-06-22,13,2.78
2018-06-22,,3.38
2018-06-22,14,4.44
2018-06-23,8,5.36
2018-06-25,14,4.78
2018-06-25,,4.44
2018-06-25,,4.68
2018-06-25,14,3.68
2018-06-25,13,5.98
2018-06-26,14,7.76
2018-06-26,,4.3
2018-06-26,14,3.22
2018-06-26,13,5.88
2018-06-26,13,4.88
2018-06-27,14,5.88
2018-06-27,,4.28
2018-06-27,13,5.108
2018-06-28,17,2.22
2018-06-28,13,4.76
2018-06-28,,4.26
2018-06-28,,3.28
2018-06-28,13,3.56
2018-06-29,14,5.7
2018-06-29,14,2.8
2018-06-29,13,4.18
2018-06-29,,3.54
2018-06-29,,2.22
2018-06-29,13,3.6
2019-06-29,15,6.18
2019-06-29,15,7.5
2018-07-02,14,6.68
2018-07-02,13,9.48
2018-07-02,13,2.7
2018-07-02,14,2.3
2018-07-03,14,8.64
2018-07-03,,8.02
2018-07-03,,4.44
2018-07-03,14,5.02
2018-07-04,,5.04
2018-07-04,,3.68
2018-07-04,13,4.3
2018-07-04,14,6.1
2018-07-05,14,6.14
2018-07-05,,6.18
2018-07-05,,2.6
2018-07-05,,4.48
2018-07-05,,3.6
2018-07-05,13,1.58
2018-07-05,17,2.28
2018-07-05,14,4.12
2018-07-06,14,4.36
2018-07-06,13,0.592
2018-07-09,,3.3
2018-07-09,,3.88
2018-07-09,13,4.64
2018-07-09,14,5.48
2018-07-09,14,1.42
2018-07-10,14,4.42
2018-07-10,14,2.92
2018-07-10,,4.48
2018-07-10,,1
2018-07-10,14,5.64
2018-07-10,14,3.34
2018-07-11,13,4.66
2018-07-11,14,5.88
2018-07-11,1,2.5
2018-07-12,13,2.4
2018-07-12,13,1.06
2018-07-12,17,1.82
2018-07-12,,3.82
2018-07-12,,2.28
2018-07-13,13,7.96
2018-07-13,,5.72
2018-07-16,14,5.96
2018-07-16,13,7.28
2018-07-16,,5.46
2018-07-17,14,6.14
2018-07-17,14,1.84
2018-07-17,13,4.28
2018-07-17,13,1.64
2018-07-17,,4.34
2018-07-17,,2.12
2018-07-18,13,3.54
2018-07-18,13,1.12
2018-07-18,14,3.1
2018-07-18,,5.22
2018-07-18,,4.16
2018-07-19,13,6.7
2018-07-19,13,3.38
2018-07-19,,5.14
2018-07-19,,2.28
2018-07-20,14,3.26
2018-07-20,13,2.36
2018-07-20,13,2.38
2018-07-20,,4.58
2018-07-20,,3.06
2018-07-23,13,6.9
2018-07-23,,4.16
2018-07-23,,5.06
2018-07-23,14,6.36
2018-07-23,14,3.48
2018-07-24,,4.48
2018-07-24,13,8.35
2018-07-24,,2.56
2018-07-24,14,5.1
2018-07-24,14,4
2018-07-25,15,7.08
2018-07-25,13,6.42
2018-07-25,14,3.94
2018-07-26,,6.12
2018-07-26,13,7.28
2018-07-26,13,3.1
2018-07-26,,3.58
2018-07-26,17,1.18
2018-07-27,,3.74
2018-07-27,13,4.43
2018-07-27,,2.88
2018-07-27,14,8.22
2018-07-30,13,5.96
2018-07-30,14,4.76
2018-07-30,,5.28
2018-07-31,14,4.64
2018-07-31,14,3.9
2018-07-31,13,4.85
2018-07-31,,4.28
2018-07-31,,3.58
2018-08-01,14,4.34
2018-08-01,13,1.48
2018-08-01,13,3.32
2018-08-01,,3.68
2018-08-01,,2.6
2018-08-02,17,0.82
2018-08-02,14,1.88
2018-08-02,13,8
2018-08-02,13,1.52
2018-08-02,15,8
2018-08-03,13,7
2018-08-03,13,3.6
2018-08-03,,8.68
2018-08-03,,3.18
2018-08-06,,4.12
2018-08-06,,5.44
2018-08-06,14,5.6
2018-08-06,14,3.54
2018-08-06,13,7.96
2018-08-07,15,5.52
2018-08-07,15,3.16
2018-08-07,14,6.06
2018-08-07,14,4.94
2018-08-07,13,7.42
2018-08-08,15,5.8
2018-08-08,14,4.88
2018-08-08,13,8.2
2018-08-09,15,4.64
2018-08-09,15,1.9
2018-08-09,14,1.94
2018-08-09,17,0.64
2018-08-09,13,4.78
2018-08-09,13,4.92
2018-08-10,15,3.02
2018-08-10,15,2.38
2018-08-10,14,6.22
2018-08-10,13,7.96
2018-08-13,14,5.4
2018-08-13,13,7.34
2018-08-13,15,4.78
2018-08-14,14,6.22
2018-08-14,13,5.16
2018-08-14,14,2.42
2018-08-14,15,6.12
2018-08-14,15,1.08
2018-08-15,14,3.88
2018-08-15,15,5.38
2018-08-15,13,5.48
2018-08-15,13,0.82
2018-08-15,15,5.76
2018-08-16,14,2.42
2018-08-16,13,7.8
2018-08-16,,8.02
2018-08-16,17,1.06
2018-08-17,14,4.68
2018-08-17,13,4.66
2018-08-17,13,2.88
2018-08-17,,5.82
2018-08-17,,3.58
2018-08-20,14,6.58
2018-08-20,14,2.86
2018-08-20,15,5.06
2018-08-20,15,2.04
2018-08-20,13,6.4
2018-08-21,14,4.2
2018-08-21,14,4.2
2018-08-21,,4.22
2018-08-21,,1.92
2018-08-21,13,7.22
2018-08-22,14,8.62
2018-08-22,,7.98
2018-08-22,,4.86
2018-08-22,,3.84
2018-08-23,17,1.3
2018-08-23,13,5.26
2018-08-23,13,3.2
2018-08-24,14,4.46
2018-08-24,14,5.46
2018-08-24,,3.44
2018-08-24,,3
2018-08-24,13,7.14
2018-08-24,13,4.66
2018-08-27,,10.72
2018-08-27,,4.86
2018-08-27,14,10.6
2018-08-27,14,2.38
2018-08-27,13,11.3
2018-08-28,,7.77
2018-08-28,,3.78
2018-08-28,14,10.1
2018-08-28,14,4.6
2018-08-28,13,10.22
2018-08-29,14,7.56
2018-08-29,,9.4
2018-08-29,,6.34
2018-08-29,13,5.36
2018-08-29,13,6
2018-08-30,14,5.46
2018-08-30,,9.86
2018-08-30,,3.32
2018-08-30,17,3.24
2018-08-30,13,9.62
2018-08-30,13,3.86
2018-08-31,,8.26
2018-08-31,,4.54
2018-08-31,14,8.68
2018-08-31,13,8.86
2018-08-31,13,5.08
2018-09-03,14,9.46
2018-09-03,14,8.6
2018-09-03,,6.02
2018-09-03,13,10.08
2018-09-03,13,3.88
2018-09-03,,7.14
2018-09-03,13,11.26
2018-09-04,14,8.3
2018-09-04,13,10.8
2018-09-04,13,6.68
2018-09-04,14,6.54
2018-09-04,,8.72
2018-09-04,,6.52
2018-09-05,14,9.38
2018-09-05,13,10.85
2018-09-05,13,4.29
2018-09-05,14,4.02
2018-09-06,14,9.82
2018-09-06,14,5.44
2018-09-06,13,9.6
2018-09-06,13,3.96
2018-09-06,,7.74
2018-09-06,,2.24
2018-09-07,,8.4
2018-09-07,13,10.9
2018-09-07,13,8.32
2018-09-07,,6.46
2018-09-10,13,9.56
2018-09-10,14,3.96
2018-09-10,13,4.48
2018-09-10,14,7.52
2018-09-10,,6.46
2018-09-10,,6.56
2018-09-11,,6.68
2018-09-11,13,9.6
2018-09-11,14,7.46
2018-09-11,14,5.3
2018-09-11,,4.38
2018-09-12,,10.68
2018-09-12,13,4.86
2018-09-12,14,9.85
2018-09-12,13,6.54
2018-09-12,,8.02
2018-09-13,,8.12
2018-09-13,13,8.95
2018-09-13,13,5.185
2018-09-13,14,6.82
2018-09-13,,5.1
2018-09-14,,8.68
2018-09-14,13,11.22
2018-09-14,13,8.76
2018-09-14,,10.84
2018-09-17,15,7.9
2018-09-17,15,7.8
2018-09-17,13,10.28
2018-09-17,13,1
2018-09-17,14,9.28
2018-09-17,14,7.96
2018-09-18,13,10.78
2018-09-18,13,5.42
2018-09-18,,10.64
2018-09-18,,8.78
2018-09-18,14,10.1
2018-09-18,14,7.74
2018-09-19,13,10.54
2018-09-19,13,2.46
2018-09-19,14,7.78
2018-09-19,,8.38
2018-09-19,,2.12
2018-09-20,13,9.94
2018-09-20,13,6.5
2018-09-20,14,8.7
2018-09-20,,69.84
2018-09-20,,4.2
2018-09-21,13,8.46
2018-09-21,13,8.16
2018-09-21,,9.84
2018-09-21,14,4.66
2018-09-21,,8.06
2018-09-21,,7.58
2018-09-24,14,10.2
2018-09-24,14,6.96
2018-09-24,,8.44
2018-09-24,13,10.5
2018-09-24,13,6.04
2018-09-24,,7.74
2018-09-25,14,10
2018-09-25,14,7.12
2018-09-25,,6.88
2018-09-25,,5.3
2018-09-26,14,10.18
2018-09-26,,9.94
2018-09-26,13,6.02
2018-09-26,13,8.28
2018-09-26,,10.58
2018-09-27,14,9.96
2018-09-27,,8.9
2018-09-27,13,8.36
2018-09-27,13,8.68
2018-09-27,,6
2018-09-28,,9.82
2018-09-28,,8.38
2018-09-28,13,10.7
2018-09-28,13,10.42
2018-10-01,,8.48
2018-10-01,,10.42
2018-10-01,,5.18
2018-10-01,13,10.06
2018-10-01,13,7.52
2018-10-01,14,9.88
2018-10-01,14,9.78
2018-10-01,14,1.75
2018-10-02,,9.64
2018-10-02,,9.62
2018-10-02,,2.26
2018-10-02,13,10.86
2018-10-02,13,10.04
2018-10-02,13,6.08
2018-10-02,14,9.86
2018-10-02,14,9.9
2018-10-03,,9.88
2018-10-03,,1.36
2018-10-03,14,9.82
2018-10-03,13,9
2018-10-03,13,9.26
2018-10-04,,8.6
2018-10-04,,7.38
2018-10-04,14,10.68
2018-10-04,13,10.24
2018-10-04,13,9.3
2018-10-05,,10.08
2018-10-05,,10.96
2018-10-05,14,10.2
2018-10-05,13,10.46
2018-10-05,13,10.23
2018-10-08,13,10.46
2018-10-08,13,9.52
2018-10-08,13,10.68
2018-10-08,,10.12
2018-10-08,22,6.48
2018-10-08,,10.32
2018-10-08,,3.78
2018-10-09,,6.68
2018-10-09,,8.26
2018-10-09,13,7.68
2018-10-09,13,9.22
2018-10-09,14,10.2
2018-10-09,14,10.3
2018-10-10,,10.7
2018-10-10,,7.32
2018-10-10,,3.06
2018-10-10,13,10.28
2018-10-10,13,6.28
2018-10-10,14,10.34
2018-10-10,14,1.14
2018-10-11,,9.14
2018-10-11,,5.68
2018-10-11,13,10.12
2018-10-11,13,9.12
2018-10-11,14,8.06
2018-10-11,14,2.02
2018-10-11,17,2.62
2018-10-12,13,10.32
2018-10-12,13,10.3
2018-10-12,14,10.02
2018-10-12,14,2.01
2018-10-12,,10.2
2018-10-12,,9.56
2018-10-15,14,10.02
2018-10-15,14,9.82
2018-10-15,14,8.5
2018-10-15,13,10.1
2018-10-15,13,10.24
2018-10-15,13,4.97
2018-10-15,,9.82
2018-10-15,,3.72
2018-10-16,14,10.1
2018-10-16,14,10.08
2018-10-16,,10.25
2018-10-16,,10.3
2018-10-16,,2.6
2018-10-16,13,10
2018-10-16,13,10.2
2018-10-16,13,6.66
2018-10-16,16,1.15
2018-10-16,13,10.26
2018-10-16,13,4.94
2018-10-17,14,10.32
2018-10-17,15,9.16
2018-10-17,15,4.72
2018-10-17,13,9.68
2018-10-17,13,7.92
2018-10-18,14,10.1
2018-10-18,14,7.36
2018-10-18,13,10.2
2018-10-18,13,10.1
2018-10-18,15,9.44
2018-10-18,15,6.86
2018-10-19,17,2.641
2018-10-19,11,0.66
2018-10-19,16,1.02
2018-10-19,14,8.5
2018-10-19,14,10.14
2018-10-19,22,0.9
2018-10-19,15,9.22
2018-10-19,15,10.08
2018-10-22,2,2.5
2018-10-22,14,7.54
2018-10-22,14,10.02
2018-10-22,14,4.42
2018-10-22,13,10.78
2018-10-22,13,10.56
2018-10-22,15,10.3
2018-10-22,15,10.34
2018-10-22,15,1.88
2018-10-22,13,6.54
2018-10-23,15,8.74
2018-10-23,15,9.74
2018-10-23,13,10
2018-10-23,13,10.68
2018-10-23,14,10
2018-10-23,14,9.9
2018-10-24,15,9.74
2018-10-24,15,10.76
2018-10-24,15,4.64
2018-10-24,15,9.74
2018-10-24,15,10.76
2018-10-24,15,4.64
2018-10-24,13,10.16
2018-10-24,13,10.34
2018-10-24,14,10.16
2018-10-24,14,8.68
2018-10-25,14,10.1
2018-10-25,14,9.52
2018-10-25,13,10.12
2018-10-25,13,9.96
2018-10-25,15,10.04
2018-10-25,15,8.58
2018-10-26,13,10.1
2018-10-26,13,10.16
2018-10-26,15,10.36
2018-10-26,15,7.36
2018-10-26,14,10.26
2018-10-26,14,9.1
2018-10-29,14,10.1
2018-10-29,14,10.04
2018-10-29,14,6.84
2018-10-29,15,9.46
2018-10-29,15,9.3
2018-10-29,15,5.12
2018-10-29,13,10.98
2018-10-29,13,10.16
2018-10-29,13,10.98
2018-10-30,8,10.44
2018-10-30,8,8.96
2018-10-30,16,1.86
2018-10-30,15,9.72
2018-10-30,15,9.96
2018-10-30,15,3.18
2018-10-30,13,10.38
2018-10-30,13,10.46
2018-10-30,13,10.38
2018-10-31,14,9.84
2018-10-31,13,9.52
2018-10-31,13,8
2018-10-31,15,7.6
2018-10-31,15,5.42
2018-11-01,8,3.9
2018-11-01,15,9.94
2018-11-01,15,5.94
2018-11-01,14,9.98
2018-11-01,14,8.28
2018-11-01,13,10.1
2018-11-01,13,9.46
2018-11-02,13,10.48
2018-11-02,13,10.3
2018-11-02,13,1.7
2018-11-02,14,10.32
2018-11-02,14,10.72
2018-11-02,15,9.42
2018-11-02,15,10.04
2018-11-02,15,0.52
2018-11-05,14,9.9
2018-11-05,14,10.14
2018-11-05,15,9.16
2018-11-05,15,8.68
2018-11-05,13,10.38
2018-11-05,13,9.9
2018-11-06,14,10.46
2018-11-06,15,8.68
2018-11-06,14,10.44
2018-11-06,13,10.28
2018-11-06,13,6.8
2018-11-07,15,9.84
2018-11-07,15,9.4
2018-11-07,14,9.7
2018-11-07,13,10.06
2018-11-07,13,4.82
2018-11-07,14,2.72
2018-11-07,8,7.6
2018-11-08,15,9.92
2018-11-08,14,9.86
2018-11-08,14,5.5
2018-11-08,13,10.3
2018-11-08,13,10.4
2018-11-08,15,3.04
2018-11-09,14,10.26
2018-11-09,14,6.2
2018-11-09,13,10.5
2018-11-09,13,8.7
2018-11-12,15,6.12
2018-11-12,15,9.22
2018-11-12,14,9.82
2018-11-12,14,9.32
2018-11-12,14,5.42
2018-11-12,13,10.28
2018-11-12,13,10.1
2018-11-12,13,10.68
2018-11-13,15,10
2018-11-13,15,9.94
2018-11-13,14,9.64
2018-11-13,14,10.18
2018-11-13,13,10.1
2018-11-13,13,10.34
2018-11-13,13,7.42
2018-11-14,15,7.8
2018-11-14,15,5.7
2018-11-14,14,9.26
2018-11-14,13,7.2
2018-11-14,13,4.76
2018-11-15,15,4
2018-11-15,15,8.74
2018-11-15,14,9.8
2018-11-15,14,5.9
2018-11-15,13,10.48
2018-11-15,13,4.98
2018-11-16,14,9.58
2018-11-16,14,4.72
2018-11-16,13,10
2018-11-16,13,10.2
2018-11-16,15,9.5
2018-11-16,15,3.5
2018-11-19,15,8.8
2018-11-19,15,9.3
2018-11-19,13,10.54
2018-11-19,13,10.5
2018-11-19,14,9.98
2018-11-19,14,9.28
2018-11-20,14,10.4
2018-11-20,13,9.6
2018-11-20,,8.34
2018-11-20,,8.24
2018-11-20,14,10.04
2018-11-20,14,9.1
2018-11-21,13,8.98
2018-11-21,13,7.62
2018-11-21,15,10.36
2018-11-21,15,10.24
2018-11-21,14,9.3
2018-11-21,14,3.92
2018-11-22,13,9.3
2018-11-22,13,8.14
2018-11-22,15,9.74
2018-11-22,15,6.84
2018-11-22,14,9.22
2018-11-22,14,5.8
2018-11-23,13,9.42
2018-11-23,13,7.76
2018-11-23,14,10.06
2018-11-23,14,3.84
2018-11-23,15,9.3
2018-11-23,15,6.46
2018-11-26,13,10.66
2018-11-26,13,10.56
2018-11-26,14,9.42
2018-11-26,14,8.54
2018-11-26,,8.02
2018-11-26,,8.02
2018-11-27,13,10.5
2018-11-27,13,9.56
2018-11-27,14,9.74
2018-11-27,14,7.82
2018-11-27,15,10.12
2018-11-27,14,7.02
2018-11-28,14,8.76
2018-11-28,15,6.12
2018-11-28,15,4.62
2018-11-28,13,6.68
2018-11-28,13,4.78
2018-11-29,14,9.92
2018-11-29,14,2.9
2018-11-29,13,9.72
2018-11-29,13,4.22
2018-11-29,15,7.44
2018-11-29,15,3.72
2018-11-30,14,9.8
2018-11-30,14,4.58
2018-11-30,13,9.64
2018-11-30,13,7.56
2018-11-30,15,9.08
2018-11-30,15,5.84
2018-12-03,14,9.46
2018-12-03,14,4.82
2018-12-03,13,10.56
2018-12-03,13,4.56
2018-12-03,15,9.52
2018-12-03,15,6.08
2018-12-04,14,9.24
2018-12-04,14,7.56
2018-12-04,13,8.5
2018-12-04,13,6.08
2018-12-04,15,7.56
2018-12-04,15,5.06
2018-12-05,8,9.8
2018-12-05,13,7.18
2018-12-05,13,9.52
2018-12-05,15,10.48
2018-12-05,15,9.14
2018-12-06,14,10.24
2018-12-06,15,9.42
2018-12-06,15,6.98
2018-12-06,8,9.2
2018-12-06,8,7.22
2018-12-06,11,1.36
2018-12-07,13,9.88
2018-12-07,13,2.82
2018-12-07,15,9.4
2018-12-07,15,4.82
2018-12-07,8,8.7
2018-12-07,8,0.62
2018-12-10,11,2.94
2018-12-10,14,4.52
2018-12-10,15,8.44
2018-12-10,15,10.74
2018-12-10,15,2.36
2018-12-10,8,3.4
2018-12-10,22,2.7
2018-12-10,24,1.3
2018-12-11,13,9.7
2018-12-11,13,9.5
2018-12-11,8,3.45
2018-12-11,24,1.1
2018-12-11,,10.7
2018-12-11,,8.893
2018-12-12,13,6.26
2018-12-12,13,5.34
2018-12-12,14,8.56
2018-12-12,14,0.56
2018-12-12,8,2.34
2018-12-13,13,10.08
2018-12-13,24,10.49
2018-12-13,24,4.5
2018-12-14,15,9.44
2018-12-14,15,5.02
2018-12-17,13,7.76
2018-12-17,13,6.76
2018-12-17,15,9.28
2018-12-17,15,6.7
2018-12-17,14,10.2
2018-12-17,14,4.14
2018-12-18,14,8.92
2018-12-18,14,7.82
2018-12-18,15,10.1
2018-12-18,15,6.84
2018-12-18,13,10.2
2018-12-18,13,3.04
2018-12-18,14,8.1
2018-12-18,14,3.32
2018-12-19,13,10.1
2018-12-19,13,7.6
2018-12-19,,10.28
2018-12-19,,10.2
2018-12-20,14,9.44
2018-12-20,14,3.88
2018-12-20,15,10.16
2018-12-20,15,5.62
2018-12-20,13,10.46
2018-12-20,13,6.72
2018-12-21,14,8.74
2018-12-21,14,6.04
2018-12-21,13,10.68
2018-12-21,13,6.5
2018-12-21,15,9.46
2018-12-21,15,9.46
2018-12-21,15,5
2018-12-21,13,10.728
2018-12-21,13,6.4
2018-12-24,14,9.7
2018-12-24,14,9.84
2018-12-24,14,5.12
2018-12-24,13,10.906
2018-12-24,15,10.28
2018-12-24,15,7.44
2018-12-26,14,9.6
2018-12-26,14,9.12
2018-12-26,15,6.28
2018-12-26,15,5
2018-12-26,20,1.5
2018-12-27,13,9.38
2018-12-27,13,6.08
2018-12-27,14,10.14
2018-12-27,15,6.5
2018-12-27,15,3.88
2018-12-28,13,10.76
2018-12-28,14,9.66
2018-12-28,14,4.9
2018-12-28,15,8.98
2018-12-28,15,4.26
2018-12-28,13,5.18
2018-12-29,13,10.52
2018-12-29,13,10.74
2018-12-29,13,10.62
2018-12-29,13,9.98
2018-12-29,14,10
2018-12-29,14,7.9
2018-12-29,15,9.76
2018-12-29,15,7.74
2018-12-31,15,10.22
2018-12-31,15,10.26
2018-12-31,14,10.04
2018-12-31,14,10.1
2018-12-31,14,3.6
2018-12-31,13,5.58
2018-12-31,13,7.02
2018-12-31,1,4
2019-01-02,15,7.76
2019-01-02,15,6.88
2019-01-02,14,10
2019-01-02,14,7.3
2019-01-02,13,8.58
2019-01-02,13,6.12
2019-01-03,15,10.12
2019-01-03,15,10.44
2019-01-03,14,8.24
2019-01-03,14,7.52
2019-01-03,13,10.58
2019-01-03,13,7.88
2019-01-04,13,8
2019-01-04,13,1.66
2019-01-04,20,2.278
2019-01-04,15,9.72
2019-01-04,15,9.24
2019-01-04,8,0.06
2019-01-04,14,10.04
2019-01-04,13,9.28
2019-01-04,13,3.62
2019-01-04,24,1
2019-01-05,15,9.64
2019-01-05,15,5.28
2019-01-05,14,10.08
2019-01-05,14,9.98
2019-01-05,13,10.42
2019-01-05,13,6.56
2019-01-07,15,1
2019-01-07,15,6.78
2019-01-07,14,9.98
2019-01-07,14,10.02
2019-01-07,14,2.06
2019-01-07,13,10.45
2019-01-07,13,9.64
2019-01-07,13,2.08
2019-01-08,15,10.34
2019-01-08,15,10.08
2019-01-08,15,1.02
2019-01-08,14,10.26
2019-01-08,14,10.44
2019-01-08,13,10.7
2019-01-08,13,10.9
2019-01-09,15,6.04
2019-01-09,15,4.78
2019-01-09,14,8.3
2019-01-09,13,6.98
2019-01-09,13,5.14
2019-01-10,15,8.02
2019-01-10,15,3.06
2019-01-10,14,9.44
2019-01-10,14,6.76
2019-01-10,13,9.646
2019-01-10,13,4.82
2019-01-11,15,8.32
2019-01-11,15,6.66
2019-01-11,14,10.18
2019-01-11,14,5.56
2019-01-11,13,10.38
2019-01-11,13,8.14
2019-01-12,13,6.96
2019-01-12,13,3.4
2019-01-14,15,10.28
2019-01-14,15,7.48
2019-01-14,14,10.22
2019-01-14,14,6.58
2019-01-14,13,9.48
2019-01-14,13,7.58
2019-01-15,15,6.9
2019-01-15,15,3.98
2019-01-15,13,7.82
2019-01-15,13,4.48
2019-01-15,14,9.52
2019-01-15,14,4.46
2019-01-15,24,4.14
2019-01-16,15,3.76
2019-01-16,14,8.16
2019-01-16,14,5.48
2019-01-16,13,6.32
2019-01-16,13,7.2
2019-01-17,15,8.34
2019-01-17,21,8.26
2019-01-17,15,4.92
2019-01-17,13,7.18
2019-01-17,13,5
2019-01-18,15,8.06
2019-01-18,15,5
2019-01-18,14,10.16
2019-01-21,14,9.34
2019-01-21,14,10.18
2019-01-22,14,8.98
2019-01-22,14,4.9
2019-01-23,15,4.5
2019-01-23,15,1.6
2019-01-23,14,7.22
